datetime,latitude,longitude,depth,latitude_err,longitude_err,depth_err,type,deep_nest,comments,day,month
1976-03-01 11:12:00,,,,,,,Deep Moonquake,354,64,1976-03-01,1976-03
1976-03-01 13:22:00,,,,,,,,,64,1976-03-01,1976-03
1976-03-01 15:16:00,,,,,,,Meteoroid Impact,,64C,1976-03-01,1976-03
1976-03-01 17:01:00,,,,,,,Deep Moonquake,2,65,1976-03-01,1976-03
1976-03-01 18:06:00,,,,,,,Deep Moonquake,319,65,1976-03-01,1976-03
1976-03-01 20:30:00,,,,,,,,,66,1976-03-01,1976-03
1976-03-01 21:52:00,,,,,,,,,66,1976-03-01,1976-03
1976-03-02 01:17:00,,,,,,,,,67C,1976-03-02,1976-03
1976-03-02 03:20:00,,,,,,,,,68,1976-03-02,1976-03
1976-03-02 05:56:00,,,,,,,,,68C,1976-03-02,1976-03
1976-03-02 21:58:00,,,,,,,,,72,1976-03-02,1976-03
1976-03-03 01:48:00,8.6,73.0,933.0,4.9,69.5,109.0,Deep Moonquake,245,"73, (*) The source depth is assumed to be 933km",1976-03-03,1976-03
1976-03-03 03:38:00,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,73,1976-03-03,1976-03
1976-03-03 07:59:00,24.1,26.1,933.0,5.1,8.2,109.0,Deep Moonquake,233,"DATA GAP FROM 0809,74, (*) The source depth is assumed to be 933km",1976-03-03,1976-03
1976-03-03 09:52:00,,,,,,,,,74,1976-03-03,1976-03
1976-03-03 11:12:00,,,,,,,,,?                          75,1976-03-03,1976-03
1976-03-03 15:50:00,,,,,,,Meteoroid Impact,,C                          76,1976-03-03,1976-03
1976-03-03 20:11:00,,,,,,,Meteoroid Impact,,C 14SPZ=2MM                77C,1976-03-03,1976-03
1976-03-03 23:34:00,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,16SPZ=3MM                  78,1976-03-03,1976-03
1976-03-04 02:10:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,79,1976-03-04,1976-03
1976-03-04 06:58:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,80,1976-03-04,1976-03
1976-03-04 10:33:00,,,,,,,,,81,1976-03-04,1976-03
1976-03-04 11:33:00,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,81,1976-03-04,1976-03
1976-03-04 11:42:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,81,1976-03-04,1976-03
1976-03-04 15:43:00,,,,,,,,,DATA BAD                   82,1976-03-04,1976-03
1976-03-04 16:50:00,,,,,,,Deep Moonquake,351,82C,1976-03-04,1976-03
1976-03-04 20:43:00,,,,,,,Deep Moonquake,98,84,1976-03-04,1976-03
1976-03-04 22:45:00,12.3,37.7,1125.0,1.4,8.0,56.0,Deep Moonquake,51,84,1976-03-04,1976-03
1976-03-05 00:52:00,22.2,-50.7,907.0,1.5,6.8,28.0,Deep Moonquake,42,85,1976-03-05,1976-03
1976-03-05 14:29:00,,,,,,,Deep Moonquake,69,89,1976-03-05,1976-03
1976-03-05 17:27:00,,,,,,,,,89,1976-03-05,1976-03
1976-03-05 21:59:00,,,,,,,Deep Moonquake,79,14SPZ=1MM                  91,1976-03-05,1976-03
1976-03-06 00:01:00,,,,,,,,,14SPZ=2MM                  91,1976-03-06,1976-03
1976-03-06 06:30:00,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1976-03-06,1976-03
1976-03-06 09:35:00,,,,,,,Deep Moonquake,222,94,1976-03-06,1976-03
1976-03-06 10:16:00,45.6,-26.3,74.4,3.9,4.8,26.9,Shallow Moonquake,,"17LSG=8MM,14SPZ=170MM      94",1976-03-06,1976-03
1976-03-06 15:51:00,53.8,35.2,933.0,6.8,19.2,109.0,Deep Moonquake,271,"95, (*) The source depth is assumed to be 933km",1976-03-06,1976-03
1976-03-06 21:10:00,,,,,,,,,97,1976-03-06,1976-03
1976-03-07 04:43:00,-8.4,17.9,989.0,2.4,3.8,71.0,Deep Moonquake,97,99,1976-03-07,1976-03
1976-03-07 05:48:00,-19.1,-41.7,973.0,3.0,5.6,23.0,Deep Moonquake,13,99,1976-03-07,1976-03
1976-03-07 15:58:00,,,,,,,Deep Moonquake,404,101,1976-03-07,1976-03
1976-03-07 19:20:00,-2.4,-73.3,878.0,4.4,32.3,107.0,Deep Moonquake,218,102,1976-03-07,1976-03
1976-03-07 21:23:00,,,,,,,,,102,1976-03-07,1976-03
1976-03-07 23:10:00,6.2,11.9,794.0,0.6,1.8,64.0,Deep Moonquake,96,102C,1976-03-07,1976-03
1976-03-07 23:39:00,,,,,,,,,103,1976-03-07,1976-03
1976-03-08 03:12:00,-28.4,-66.6,933.0,8.9,9.2,109.0,Deep Moonquake,204,103C,1976-03-08,1976-03
1976-03-08 11:18:00,,,,,,,,,106,1976-03-08,1976-03
1976-03-08 11:41:00,,,,,,,,,106,1976-03-08,1976-03
1976-03-08 14:44:00,-18.2,-10.8,119.8,2.3,1.6,23.9,Shallow Moonquake,,12 DATA BAD               107C,1976-03-08,1976-03
1976-03-08 16:26:00,,,,,,,,,108,1976-03-08,1976-03
1976-03-09 03:10:00,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,15SR@ 068/2110;17LSG=2MM  111,1976-03-09,1976-03
1976-03-09 05:54:00,,,,,,,,,111,1976-03-09,1976-03
1976-03-09 07:49:00,,,,,,,,,112,1976-03-09,1976-03
1976-03-09 19:11:00,,,,,,,Deep Moonquake,206,"GOOD P&S@14,14SPZ=2MM     115",1976-03-09,1976-03
1976-03-09 22:55:00,,,,,,,,,116,1976-03-09,1976-03
1976-03-10 00:37:00,,,,,,,Deep Moonquake,315,116,1976-03-10,1976-03
1976-03-10 01:55:00,,,,,,,,,116C,1976-03-10,1976-03
1976-03-10 05:23:00,,,,,,,,,14SR @070/0556            117,1976-03-10,1976-03
1976-03-10 12:01:00,,,,,,,Meteoroid Impact,,14SPZ=49MM            119,1976-03-10,1976-03
1976-03-10 15:40:00,,,,,,,,,12SR@ 070/1243            120,1976-03-10,1976-03
1976-03-11 01:15:00,,,,,,,Special Type,,M? DOUBTFUL EVENT         123,1976-03-11,1976-03
1976-03-11 05:30:00,,,,,,,,,124,1976-03-11,1976-03
1976-03-11 10:10:00,,,,,,,Special Type,,"?  LPY,LPX OSC,NO EVENT   125",1976-03-11,1976-03
1976-03-11 13:17:00,,,,,,,,,"STA16 ONLY,            126",1976-03-11,1976-03
1976-03-11 13:55:00,,,,,,,,,126,1976-03-11,1976-03
1976-03-11 21:50:00,,,,,,,,,128,1976-03-11,1976-03
1976-03-12 00:40:00,,,,,,,,,STA16 ONLY             129,1976-03-12,1976-03
1976-03-12 01:23:00,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,129,1976-03-12,1976-03
1976-03-12 03:14:00,46.6,42.3,861.0,3.9,8.2,25.0,Deep Moonquake,65,129,1976-03-12,1976-03
1976-03-12 06:40:00,,,,,,,,,130,1976-03-12,1976-03
1976-03-12 07:05:00,,,,,,,Suspected Long-period Thermal Moonquake,503,130,1976-03-12,1976-03
1976-03-12 14:32:00,,,,,,,Suspected Long-period Thermal Moonquake,502,132,1976-03-12,1976-03
1976-03-12 16:38:00,,,,,,,Mostly Short-period Event,,15SPZ=8MM                 133,1976-03-12,1976-03
1976-03-12 23:31:00,,,,,,,Suspected Long-period Thermal Moonquake,502,135,1976-03-12,1976-03
1976-03-12 23:40:00,,,,,,,,,135,1976-03-12,1976-03
1976-03-13 00:49:00,,,,,,,Meteoroid Impact,,135C,1976-03-13,1976-03
1976-03-13 01:37:00,,,,,,,Deep Moonquake,,136,1976-03-13,1976-03
1976-03-13 04:40:00,,,,,,,,,136,1976-03-13,1976-03
1976-03-13 07:28:00,14.3,-12.4,945.0,1.0,2.0,26.0,Deep Moonquake,71,"The source position is decided by (Khan and Mosegaard, 2002)",1976-03-13,1976-03
1976-03-13 10:21:00,,,,,,,Suspected Long-period Thermal Moonquake,502,138,1976-03-13,1976-03
1976-03-13 11:18:00,,,,,,,,,139,1976-03-13,1976-03
1976-03-13 13:20:00,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,GOOD P&S ALL ST. 17LSG=2  139C,1976-03-13,1976-03
1976-03-13 17:45:00,,,,,,,,,141,1976-03-13,1976-03
1976-03-13 21:06:00,,,,,,,,,141C,1976-03-13,1976-03
1976-03-13 23:12:00,,,,,,,Suspected Long-period Thermal Moonquake,502,142,1976-03-13,1976-03
1976-03-14 01:52:00,,,,,,,Meteoroid Impact,,14SPZ=1.5MM               143,1976-03-14,1976-03
1976-03-14 07:50:00,,,,,,,,,M?                        144,1976-03-14,1976-03
1976-03-14 09:22:00,,,,,,,Deep Moonquake,392,145,1976-03-14,1976-03
1976-03-14 11:07:00,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,145,1976-03-14,1976-03
1976-03-14 13:55:00,,,,,,,Suspected Long-period Thermal Moonquake,502,146,1976-03-14,1976-03
1976-03-14 14:50:00,,,,,,,,,M?                        146,1976-03-14,1976-03
1976-03-14 22:30:00,,,,,,,,,147C,1976-03-14,1976-03
1976-03-15 01:30:00,-40.9,-40.6,933.0,7.5,8.4,109.0,Deep Moonquake,86,"148, (*) The source depth is assumed to be 933km",1976-03-15,1976-03
1976-03-15 03:04:00,,,,,,,Meteoroid Impact,,DOUBLE EVENTS?            149,1976-03-15,1976-03
1976-03-15 06:17:00,,,,,,,Mostly Short-period Event,,SPZ=4MM                   150,1976-03-15,1976-03
1976-03-15 10:21:00,,,,,,,Meteoroid Impact,,151,1976-03-15,1976-03
1976-03-15 12:34:00,-3.6,21.5,933.0,2.8,5.7,109.0,Deep Moonquake,250,"151C, (*) The source depth is assumed to be 933km",1976-03-15,1976-03
1976-03-15 13:37:00,,,,,,,Deep Moonquake,232,152,1976-03-15,1976-03
1976-03-15 14:17:00,4.4,-4.7,933.0,1.2,1.8,109.0,Deep Moonquake,279,"152, (*) The source depth is assumed to be 933km ",1976-03-15,1976-03
1976-03-15 16:50:00,,,,,,,,,152,1976-03-15,1976-03
1976-03-15 18:11:00,,,,,,,Deep Moonquake,388,153,1976-03-15,1976-03
1976-03-15 20:01:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1976-03-15,1976-03
1976-03-16 00:05:00,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,"P&S @12,14,16             154C",1976-03-16,1976-03
1976-03-16 01:08:00,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1976-03-16,1976-03
1976-03-16 03:34:00,46.6,42.3,861.0,3.9,8.2,25.0,Deep Moonquake,65,16LPX AMP                 156,1976-03-16,1976-03
1976-03-16 05:46:00,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,16LPX AMP; 17LSG=1.5MM    156,1976-03-16,1976-03
1976-03-16 08:28:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1976-03-16,1976-03
1976-03-16 10:51:00,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"157C, The source position is decided by (Khan and Mosegaard, 2002)",1976-03-16,1976-03
1976-03-16 12:31:00,,,,,,,Mostly Short-period Event,,SPZ=9MM                   158,1976-03-16,1976-03
1976-03-16 14:45:00,21.6,43.6,788.0,1.8,5.9,29.0,Deep Moonquake,22,17LSG 3.5MM               159,1976-03-16,1976-03
1976-03-16 17:39:00,0.7,-3.9,747.0,0.7,0.6,62.0,Deep Moonquake,15,159,1976-03-16,1976-03
1976-03-16 20:12:00,,,,,,,Deep Moonquake,,160C,1976-03-16,1976-03
1976-03-16 21:31:00,41.0,53.4,893.0,2.5,7.7,34.0,Deep Moonquake,107,161,1976-03-16,1976-03
1976-03-17 01:23:00,34.7,60.1,1043.0,2.5,10.6,30.0,Deep Moonquake,74,162,1976-03-17,1976-03
1976-03-17 03:23:00,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,17LSG=1.5MM               163,1976-03-17,1976-03
1976-03-17 08:35:00,-2.9,-50.3,946.0,1.7,6.3,22.0,Deep Moonquake,3,165,1976-03-17,1976-03
1976-03-17 13:00:00,,,,,,,,,166,1976-03-17,1976-03
1976-03-17 18:43:00,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"The source position is decided by (Khan and Mosegaard, 2002), 168",1976-03-17,1976-03
1976-03-17 22:01:00,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,168,1976-03-17,1976-03
1976-03-18 11:12:00,,,,,,,Meteoroid Impact,,171C,1976-03-18,1976-03
1976-03-18 12:10:00,,,,,,,,,172,1976-03-18,1976-03
1976-03-19 04:00:00,-8.4,17.9,989.0,2.4,3.8,71.0,Deep Moonquake,97,175,1976-03-19,1976-03
1976-03-20 07:18:00,,,,,,,Meteoroid Impact,,181,1976-03-20,1976-03
1976-03-20 10:12:00,,,,,,,,,16SS @ 082/0420           182,1976-03-20,1976-03
1976-03-23 11:56:00,,,,,,,,,"17 ONLY,3MM               201",1976-03-23,1976-03
1976-03-24 07:05:00,,,,,,,Meteoroid Impact,,"C DISTANT, NO SPZ         205",1976-03-24,1976-03
1976-03-24 17:10:00,,,,,,,,,12SS @085/0550            207C,1976-03-24,1976-03
1976-03-26 03:06:00,,,,,,,,,STATION 17 LSG ONLY 11MM  214,1976-03-26,1976-03
1976-03-27 12:00:00,,,,,,,,,17LSG ONLY 2MM            220,1976-03-27,1976-03
1976-03-27 12:41:00,,,,,,,,,17LSG ONLY 2.8MM          220,1976-03-27,1976-03
1976-03-28 09:44:00,,,,,,,,,224,1976-03-28,1976-03
1976-03-28 12:53:00,25.0,43.6,944.0,2.7,7.3,38.0,Deep Moonquake,32,225,1976-03-28,1976-03
1976-03-29 05:34:00,,,,,,,,,SYNC ERRORS @12           229,1976-03-29,1976-03
1976-03-29 20:23:00,,,,,,,Deep Moonquake,75,233,1976-03-29,1976-03
1976-03-29 23:54:00,,,,,,,,,234,1976-03-29,1976-03
1976-03-30 02:40:00,,,,,,,Meteoroid Impact,,"NEAR ST16, SPZ=28MM       234",1976-03-30,1976-03
1976-03-30 04:40:00,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,235,1976-03-30,1976-03
1976-03-30 07:57:00,,,,,,,Deep Moonquake,284,236,1976-03-30,1976-03
1976-03-30 08:52:00,,,,,,,,,236,1976-03-30,1976-03
1976-03-30 15:32:00,24.1,26.1,933.0,5.1,8.2,109.0,Deep Moonquake,233,"237C, (*) The source depth is assumed to be 933km",1976-03-30,1976-03
1976-03-30 20:16:00,,,,,,,,,16SPZ=8MM               10238C,1976-03-30,1976-03
1976-03-31 00:38:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,239C,1976-03-31,1976-03
1976-03-31 10:33:00,,,,,,,,,17LSG ONLY 2.8MM          242,1976-03-31,1976-03
1976-03-31 19:38:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,244,1976-03-31,1976-03
1976-03-31 21:29:00,35.1,59.8,924.0,2.2,9.9,28.0,Deep Moonquake,25,244,1976-03-31,1976-03
1976-03-31 23:32:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,244C,1976-03-31,1976-03
1976-04-01 14:15:00,,,,,,,Deep Moonquake,98,248,1976-04-01,1976-04
1976-04-02 02:23:00,12.3,37.7,1125.0,1.4,8.0,56.0,Deep Moonquake,51,"A12,15 SWITCHED           251",1976-04-02,1976-04
1976-04-02 05:12:00,,,,,,,,,251,1976-04-02,1976-04
1976-04-02 06:28:00,,,,,,,Deep Moonquake,69,252,1976-04-02,1976-04
1976-04-02 07:18:00,,,,,,,,,252C,1976-04-02,1976-04
1976-04-02 13:22:00,53.8,35.2,933.0,6.8,19.2,109.0,Deep Moonquake,271,"254, (*) The source depth is assumed to be 933km",1976-04-02,1976-04
1976-04-02 15:31:00,,,,,,,,,C? NO SPZ                 255,1976-04-02,1976-04
1976-04-02 22:51:00,,,,,,,Deep Moonquake,404,256,1976-04-02,1976-04
1976-04-03 11:44:00,,,,,,,,,MAY NOT BE AN EVENT       260,1976-04-03,1976-04
1976-04-03 14:42:00,-8.4,17.9,989.0,2.4,3.8,71.0,Deep Moonquake,97,260C,1976-04-03,1976-04
1976-04-03 18:43:00,,,,,,,Deep Moonquake,79,262,1976-04-03,1976-04
1976-04-04 10:31:00,,,,,,,Meteoroid Impact,,"DISTANT, NO SPZ           266",1976-04-04,1976-04
1976-04-04 13:22:00,6.2,11.9,794.0,0.6,1.8,64.0,Deep Moonquake,96,267,1976-04-04,1976-04
1976-04-04 18:34:00,,,,,,,,,268,1976-04-04,1976-04
1976-04-04 20:05:00,,,,,,,,,268,1976-04-04,1976-04
1976-04-04 22:33:00,,,,,,,Deep Moonquake,448,269,1976-04-04,1976-04
1976-04-05 01:44:00,,,,,,,,,269,1976-04-05,1976-04
1976-04-05 20:30:00,,,,,,,Meteoroid Impact,,"16SPZ=4MM,15BAD           275",1976-04-05,1976-04
1976-04-06 01:42:00,,,,,,,Meteoroid Impact,,SPZ15 15.0MM16SR@96/2241  277,1976-04-06,1976-04
1976-04-06 02:24:00,,,,,,,Meteoroid Impact,,SPZ15 12.0MM15SR@98/1048  277,1976-04-06,1976-04
1976-04-07 07:04:00,,,,,,,,,284,1976-04-07,1976-04
1976-04-07 20:59:00,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,15SR@98/1048; 17LSG=2MM   287,1976-04-07,1976-04
1976-04-09 14:25:00,34.7,60.1,1043.0,2.5,10.6,30.0,Deep Moonquake,74,12SR@100/0132             296,1976-04-09,1976-04
1976-04-09 18:48:00,,,,,,,,,297,1976-04-09,1976-04
1976-04-09 20:41:00,46.6,42.3,861.0,3.9,8.2,25.0,Deep Moonquake,65,297,1976-04-09,1976-04
1976-04-10 01:16:00,,,,,,,Meteoroid Impact,,SPZ16=8.0MM               298,1976-04-10,1976-04
1976-04-10 01:24:00,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,298,1976-04-10,1976-04
1976-04-10 02:32:00,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,298C,1976-04-10,1976-04
1976-04-10 06:59:00,,,,,,,,,299,1976-04-10,1976-04
1976-04-10 09:10:00,,,,,,,,,300,1976-04-10,1976-04
1976-04-10 09:46:00,,,,,,,Mostly Short-period Event,,SPZ15=7.7MM               300,1976-04-10,1976-04
1976-04-10 17:19:00,,,,,,,Mostly Short-period Event,,SPZ15=8.5MM               302,1976-04-10,1976-04
1976-04-10 18:30:00,21.6,43.6,788.0,1.8,5.9,29.0,Deep Moonquake,22,17LSG=2MM                 302,1976-04-10,1976-04
1976-04-10 20:10:00,,,,,,,,,302,1976-04-10,1976-04
1976-04-11 01:47:00,,,,,,,Mostly Short-period Event,,SPZ15=9                   304,1976-04-11,1976-04
1976-04-11 02:23:00,14.3,-12.4,945.0,1.0,2.0,26.0,Deep Moonquake,71,"304, The source position is decided by (Khan and Mosegaard, 2002)",1976-04-11,1976-04
1976-04-11 02:54:00,,,,,,,Suspected Long-period Thermal Moonquake,503,304,1976-04-11,1976-04
1976-04-11 03:00:00,-23.7,-35.5,1086.0,4.8,6.5,37.0,Deep Moonquake,8,,1976-04-11,1976-04
1976-04-11 07:48:00,,,,,,,,,305,1976-04-11,1976-04
1976-04-11 10:08:00,-40.9,-40.6,933.0,7.5,8.4,109.0,Deep Moonquake,86,"306, (*) The source depth is assumed to be 933km",1976-04-11,1976-04
1976-04-11 11:24:00,,,,,,,Mostly Short-period Event,,SPZ15 10.0MM              306,1976-04-11,1976-04
1976-04-11 11:35:00,-40.9,-40.6,933.0,7.5,8.4,109.0,Deep Moonquake,86,"306, (*) The source depth is assumed to be 933km",1976-04-11,1976-04
1976-04-11 12:51:00,25.0,53.2,893.0,1.7,8.0,27.0,Deep Moonquake,7,"17=2.8MM ,P&S@15,16       306",1976-04-11,1976-04
1976-04-11 15:57:00,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,,1976-04-11,1976-04
1976-04-11 16:05:00,-40.9,-40.6,933.0,7.5,8.4,109.0,Deep Moonquake,86,"307, (*) The source depth is assumed to be 933km",1976-04-11,1976-04
1976-04-11 16:40:00,,,,,,,,,307C,1976-04-11,1976-04
1976-04-11 22:51:00,,,,,,,Mostly Short-period Event,,SPZ15 9.0MM               309,1976-04-11,1976-04
1976-04-11 23:05:00,,,,,,,,,309,1976-04-11,1976-04
1976-04-12 04:08:00,,,,,,,,,ONSET IS NOISY           310,1976-04-12,1976-04
1976-04-12 07:37:00,,,,,,,,,310,1976-04-12,1976-04
1976-04-12 09:14:00,26.7,5.2,933.0,5.6,2.1,109.0,Deep Moonquake,239,"311, (*) The source depth is assumed to be 933km",1976-04-12,1976-04
1976-04-12 10:57:00,,,,,,,Suspected Long-period Thermal Moonquake,502,M?                        312,1976-04-12,1976-04
1976-04-12 13:38:00,,,,,,,Deep Moonquake,401,312,1976-04-12,1976-04
1976-04-12 13:49:00,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,,1976-04-12,1976-04
1976-04-12 14:17:00,,,,,,,Deep Moonquake,232,312,1976-04-12,1976-04
1976-04-12 18:01:00,,,,,,,Suspected Long-period Thermal Moonquake,502,M?                        313,1976-04-12,1976-04
1976-04-12 18:42:00,35.0,19.1,1063.0,6.2,5.5,63.0,Deep Moonquake,257,313,1976-04-12,1976-04
1976-04-12 19:56:00,-40.9,-40.6,933.0,7.5,8.4,109.0,Deep Moonquake,86,"313, (*) The source depth is assumed to be 933km",1976-04-12,1976-04
1976-04-12 22:05:00,,,,,,,,,314,1976-04-12,1976-04
1976-04-12 23:07:00,21.6,43.6,788.0,1.8,5.9,29.0,Deep Moonquake,22,17LSG = 2 MM            314,1976-04-12,1976-04
1976-04-13 00:21:00,,,,,,,,,314,1976-04-13,1976-04
1976-04-13 01:48:00,46.6,42.3,861.0,3.9,8.2,25.0,Deep Moonquake,65,314,1976-04-13,1976-04
1976-04-13 05:26:00,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,C?                        315,1976-04-13,1976-04
1976-04-13 08:17:00,,,,,,,Suspected Long-period Thermal Moonquake,502,316,1976-04-13,1976-04
1976-04-13 10:36:00,-40.9,-40.6,933.0,7.5,8.4,109.0,Deep Moonquake,86,"316, (*) The source depth is assumed to be 933km",1976-04-13,1976-04
1976-04-13 12:02:00,34.7,60.1,1043.0,2.5,10.6,30.0,Deep Moonquake,74,C?                        316C,1976-04-13,1976-04
1976-04-13 16:04:00,,,,,,,Mostly Short-period Event,,15SPZ=5MM                 318,1976-04-13,1976-04
1976-04-13 19:22:00,,,,,,,Deep Moonquake,407,318,1976-04-13,1976-04
1976-04-13 20:04:00,41.0,53.4,893.0,2.5,7.7,34.0,Deep Moonquake,107,318,1976-04-13,1976-04
1976-04-14 02:16:00,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,17SLG=1.4MM               320,1976-04-14,1976-04
1976-04-14 08:01:00,,,,,,,Deep Moonquake,274,322,1976-04-14,1976-04
1976-04-14 10:26:00,,,,,,,,,322,1976-04-14,1976-04
1976-04-14 11:08:00,43.5,55.5,844.0,2.9,9.5,33.0,Deep Moonquake,6,,1976-04-14,1976-04
1976-04-14 15:22:00,-2.9,-50.3,946.0,1.7,6.3,22.0,Deep Moonquake,3,323,1976-04-14,1976-04
1976-04-14 17:21:00,,,,,,,,,323,1976-04-14,1976-04
1976-04-14 17:34:00,,,,,,,,,323,1976-04-14,1976-04
1976-04-14 20:05:00,34.6,56.1,933.0,20.9,81.0,109.0,Deep Moonquake,244,"325, (*) The source depth is assumed to be 933km",1976-04-14,1976-04
1976-04-14 20:57:00,,,,,,,,,325,1976-04-14,1976-04
1976-04-14 23:26:00,,,,,,,Meteoroid Impact,,"NO SPZ, RT=12MIN          325",1976-04-14,1976-04
1976-04-15 03:32:00,,,,,,,,,M?                        326,1976-04-15,1976-04
1976-04-15 06:48:00,17.4,-39.1,702.0,1.5,3.4,10.0,Deep Moonquake,5,"16 SYNC E., The source position is decided by (Khan and Mosegaard, 2002),                327",1976-04-15,1976-04
1976-04-15 12:54:00,-15.7,-36.6,867.0,2.4,4.6,29.0,Deep Moonquake,1,GLITCH ON 12            328,1976-04-15,1976-04
1976-04-15 14:02:00,,,,,,,Suspected Long-period Thermal Moonquake,504,328,1976-04-15,1976-04
1976-04-15 16:04:00,,,,,,,,,329,1976-04-15,1976-04
1976-04-15 23:58:00,24.8,35.7,933.0,5.7,13.5,109.0,Deep Moonquake,287,"330, (*) The source depth is assumed to be 933km",1976-04-15,1976-04
1976-04-16 01:12:00,-8.4,17.9,989.0,2.4,3.8,71.0,Deep Moonquake,97,331,1976-04-16,1976-04
1976-04-16 05:24:00,,,,,,,Meteoroid Impact,,331,1976-04-16,1976-04
1976-04-17 06:27:00,,,,,,,,,338,1976-04-17,1976-04
1976-04-18 08:46:00,,,,,,,Meteoroid Impact,,17LSG=1.8MM               344,1976-04-18,1976-04
1976-04-19 06:44:00,,,,,,,Special Type,,17 LSG ONLY 1.8MM         349,1976-04-19,1976-04
1976-04-19 07:07:00,,,,,,,Special Type,,17 LSG ONLY 1.8MM         349,1976-04-19,1976-04
1976-04-19 07:27:00,,,,,,,Special Type,,17 LSG ONLY 2.9MM         349,1976-04-19,1976-04
1976-04-19 07:50:00,,,,,,,Special Type,,17 LSG ONLY 3.5MM         349,1976-04-19,1976-04
1976-04-19 14:06:00,,,,,,,,,351,1976-04-19,1976-04
1976-04-20 23:10:00,,,,,,,,,358,1976-04-20,1976-04
1976-04-22 08:36:00,,,,,,,Meteoroid Impact,,"17LSG=1.3MM,DIST?-NO SPZ  366",1976-04-22,1976-04
1976-04-23 14:07:00,,,,,,,Meteoroid Impact,,372,1976-04-23,1976-04
1976-04-23 21:38:00,,,,,,,,,12SS @ 114/1850           374,1976-04-23,1976-04
1976-04-24 03:14:00,,,,,,,Deep Moonquake,205,C?                        375,1976-04-24,1976-04
1976-04-24 03:24:00,,,,,,,,,"17ONLY 2.7MM,SIM TO 110   375",1976-04-24,1976-04
1976-04-24 03:46:00,,,,,,,,,17ONLY 3.6MM              375,1976-04-24,1976-04
1976-04-24 09:54:00,,,,,,,Deep Moonquake,23,376,1976-04-24,1976-04
1976-04-24 10:55:00,,,,,,,,,376,1976-04-24,1976-04
1976-04-25 01:41:00,,,,,,,,,380,1976-04-25,1976-04
1976-04-25 02:46:00,,,,,,,,,380,1976-04-25,1976-04
1976-04-25 06:58:00,,,,,,,Deep Moonquake,256,381,1976-04-25,1976-04
1976-04-25 09:06:00,25.0,43.6,944.0,2.7,7.3,38.0,Deep Moonquake,32,381C,1976-04-25,1976-04
1976-04-25 11:57:00,,,,,,,Meteoroid Impact,,SP16=5MM                  382,1976-04-25,1976-04
1976-04-25 18:40:00,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,383,1976-04-25,1976-04
1976-04-25 21:32:00,,,,,,,,,384,1976-04-25,1976-04
1976-04-25 22:45:00,-35.7,-40.3,988.0,4.9,6.7,21.0,Deep Moonquake,10,384,1976-04-25,1976-04
1976-04-26 03:41:00,,,,,,,Deep Moonquake,75,385,1976-04-26,1976-04
1976-04-26 11:12:00,-6.0,-19.7,1037.0,2.4,3.6,68.0,Deep Moonquake,9,387,1976-04-26,1976-04
1976-04-26 14:25:00,,,,,,,Deep Moonquake,284,387C,1976-04-26,1976-04
1976-04-26 20:12:00,,,,,,,,,2 EVENTS?                 389,1976-04-26,1976-04
